respid,stack,reptype,dummytype,zip,lengthres,age,employment,profession,income,education,gender,partyid,partystrength,polint,news,turnout,votereg,voteconst,parseats,parcorrect,turnoutbrexit,brexit,westseats,westcorrect,idconst,idregiol1,idregiol2,idwest,constparty,constmeet,constrank,consthelp,constpork,constlegislate,constsurgery,constnews,constpint,reg1party,reg1meet,reg1rank,reg1help,reg1pork,reg1legislate,reg1surgery,reg1news,reg1pint,reg2party,reg2meet,reg2rank,reg2help,reg2pork,reg2legislate,reg2surgery,reg2news,reg2pint,westparty,westmeet,westrank,westhelp,westpork,westlegislate,westsurgery,westnews,westpint,scotid,britdecide,eubenefit,repstack,constrep,constrep_ptystr,arearep1,arearep2,areaparty1,areaparty2,westrep,westpartystr,nonwest1,condition,educat,scotid2,educat2,educat3,corrpolknow,shpty_const_str,shpty_reg1_str,shpty_reg2_str,id_members,constmeet_DK,constrank_DK,consthelp_DK,constpork_DK,constlegislate_DK,constsurgery_DK,constnews_DK,constpint_DK,reg1meet_DK,reg1rank_DK,reg1help_DK,reg1pork_DK,reg1legislate_DK,reg1surgery_DK,reg1news_DK,constpint_DK,reg1pint_DK,reg2pint_DK,reg2meet_DK,reg2rank_DK,reg2help_DK,reg2pork_DK,reg2legislate_DK,reg2surgery_DK,reg2news_DK,reg2pint_DK,westmeet_DK,westrank_DK,westhelp_DK,westpork_DK,westlegislate_DK,westsurgery_DK,westnews_DK,westpint_DK,reg1_PM,reg2_PM,const_PM,MSPID_const,MSPID_reg1,MSPID_reg2,gov_const,gov_reg1,gov_reg2,term_const,term_reg1,term_reg2,marg_reg1,marg_reg2,surgery_const,surgery_reg1,surgery_reg2,surgexstack,stan_mo_const,stan_mo_reg1,stan_mo_reg2,bus_mo_const,bus_mo_reg1,bus_mo_reg2,com_mo_const,com_mo_reg1,com_mo_reg2,deb_mo_const,deb_mo_reg1,deb_mo_reg2,am_mo_const,am_mo_reg1,am_mo_reg2,mo_to_const,mo_to_reg1,mo_to_reg2,ques_to_const,ques_to_reg1,ques_to_reg2,mar_const,prev_elec_const,prev_elec_reg1,prev_elec_reg2,reg1_gender,reg2_gender,const_gender,west_gender,shpty_reg_st,meet_reg_st,rank_reg_st,help_reg_st,pork_reg_st,leg_reg_st,surg_reg_st,news_reg_st,pint_reg_st,PM_reg_st,MSPID_reg_st,gov_reg_st,term_reg_st,marg_reg_st,surgex_reg_st,stan_mo_reg_st,bus_mo_reg_st,com_mo_reg_st,ques_to_reg_st,prev_elec_reg_st,gender_reg_st,meet_reg_DK_st,rank_reg_DK_st,help_reg_DK_st,pork_reg_DK_st,leg_reg_DK_st,surg_reg_DK_st,news_reg_DK_st,pint_reg_DK_st,shpty_DIFF,meet_DIFF,rank_DIFF,help_DIFF,pork_DIFF,leg_DIFF,surg_DIFF,new_DIFF,pint_DIFF,meet_DIFFDK,rank_DIFFDK,help_DIFFDK,pork_DIFFDK,leg_DIFFDK,surg_DIFFDK,new_DIFFDK,pint_DIFFSK,college,const_code,region_code,shpty_stfc,meet_stfc,rank_stfc,help_stfc,pork_stfc,leg_stfc,surg_stfc,news_stfc,pint_stfc,PM_stfc,MSPID_stfc,gov_stfc,term_stfc,marg_stfc,surgex_stfc,stan__mo_stfc,bus_mo_stfc,com_mo_stfc,ques_to_stfc,prev_elec_stfc,gender_stfc,meet_DK_stfc,rank_DK_stfc,help_DK_stfc,pork_DK_stfc,leg_DK_stfc,surg_DK_stfc,news_DK_stfc,pint_DK_stfc,region,year_FM,constituencycode_FM,constituency,constituency_code,questions_FM,member_FM,standard_FM,mem_business_FM,com_motion_FM,bill_motion_FM,totalrebel_FM,bill_FM,mpsid2,total_sur_ex_FM,max_surgerg_FM,parl_4_dum,surg_ex2_FM,questions_ALL,standard_ALL,mem_business_ALL,com_motion_ALL,bill_ALL,surg_ALL,partystack,pintstack,rankstack,helpstack,porkstack,legstack,surgstack,newstack,meetstack
859,0,const,1,KA120JS,3,62,Looking after the family or home,"Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",9,"University or CA first degree, e.g. BA, BSc",1,Conservative,1,2,4,1,Conservative,Conservative,SNP,1,1,1,Conservative,1,0,0,0,0,0,0,.,.,.,.,0,0,.,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,3,4,.,Ruth Maguire,Ruth Maguire,Scottish tiol,Jamie Greene,Ross Greer,Conservative,Green,Philippa Whitford,Scottish tiol,Deidre Brock,outin,13,3,4,2,2,0,0,0,0,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,5598,5698,5757,0,0,0,0,0,0,0.169,0.015,533.88,0,0,533.88,0,6,14,0,0,0,0,0,0,0,0,0,0,0,4,0,6,18,7,4,1,0.221560615,1,0,0,0,0,1,0,0,0,.,.,.,.,0,0,.,0,5698,0,0,0.169,0,6,0,0,4,0,0,0,2,2,2,2,0,0,2,0,0,.,.,.,.,0,0,.,0,0,0,0,0,0,0,0,1,8103,8100,0,0,.,.,.,.,0,0,.,0,5598,0,0,0.221560612,533.8800049,0,0,0,7,1,1,0,2,2,2,2,0,0,2,0,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,7,0,0,0,0,533.8800049,0,2,2,2,2,2,0,0,0
859,1,reg1,0,KA120JS,3,62,Looking after the family or home,"Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",9,"University or CA first degree, e.g. BA, BSc",1,Conservative,1,2,4,1,Conservative,Conservative,SNP,1,1,1,Conservative,1,0,0,0,0,0,0,.,.,.,.,0,0,.,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,3,4,.,Jamie Greene,Ruth Maguire,Scottish tiol,Jamie Greene,Ross Greer,Conservative,Green,Philippa Whitford,Scottish tiol,Deidre Brock,outin,13,3,4,2,2,0,0,0,0,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,5598,5698,5757,0,0,0,0,0,0,0.169,0.015,533.88,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,4,0,6,18,7,4,1,0.221560615,1,0,0,0,0,1,0,0,0,.,.,.,.,0,0,.,0,5757,0,0,0.015,0,14,0,0,1,0,0,0,2,2,2,2,0,0,2,0,0,.,.,.,.,0,0,.,0,0,0,0,0,0,0,0,1,8103,8100,0,0,.,.,.,.,0,0,.,0,5698,0,0,0.169,0,6,0,0,4,0,0,0,2,2,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,4,6,0,0,0,0,1,2,2,2,2,2,0,0,0
859,2,reg2,0,KA120JS,3,62,Looking after the family or home,"Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",9,"University or CA first degree, e.g. BA, BSc",1,Conservative,1,2,4,1,Conservative,Conservative,SNP,1,1,1,Conservative,1,0,0,0,0,0,0,.,.,.,.,0,0,.,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,3,4,.,Ross Greer,Ruth Maguire,Scottish tiol,Jamie Greene,Ross Greer,Conservative,Green,Philippa Whitford,Scottish tiol,Deidre Brock,outin,13,3,4,2,2,0,0,0,0,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,5598,5698,5757,0,0,0,0,0,0,0.169,0.015,533.88,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,4,0,6,18,7,4,1,0.221560615,1,0,0,0,0,1,0,0,0,.,.,.,.,0,0,.,0,5698,0,0,0.169,0,6,0,0,4,0,0,0,2,2,2,2,0,0,2,0,0,.,.,.,.,0,0,.,0,0,0,0,0,0,0,0,1,8103,8100,0,0,.,.,.,.,0,0,.,0,5757,0,0,0.015,0,14,0,0,1,0,0,0,2,2,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,1,14,0,0,0,0,0,2,2,2,2,2,0,0,0
860,0,const,1,ML84RR,3,62,Looking after the family or home,"Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",1,"University or CA first degree, e.g. BA, BSc",0,Scottish tiol,3,3,6,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,1,1,1,0,0,0,4,3,0,0,2,1,0,2,2,2,3,0,0,2,0,0,2,3,2,2,0,0,2,1,0,2,2,2,2,0,0,2,1,1,3,Aileen Campbell,Aileen Campbell,Scottish tiol,Joan McAlpine,Rachel Hamilton,Scottish tiol,Conservative,Angela Crawley,Scottish tiol,Richard Arkless,inin,13,1,4,2,2,3,3,0,3,0,0,0,4,3,0,0,2,0,2,2,2,3,0,0,2,2,2,0,2,3,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,3775,4951,5769,1,0,0,2,1,0,0.21,0.025,228,0,0,228,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,0,9,13,0.177318426,0,0,0,1,1,1,0,3,0,2,2,2,3,0,0,2,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,2,2,2,3,0,0,2,0,0,-2,-2,2,0,0,0,0,0,-2,-2,2,0,0,0,0,1,7103,7100,3,0,0,0,4,3,0,0,2,0,3775,1,2,0.177318424,228,0,0,0,0,0,1,0,0,0,4,3,0,0,2,0,2011,7103,Clydesdale,7103,3,"Campbell, Aileen",19,0,0,3,0,0,3775,4489.84,6633,1,5225.52,3,19,0,0,0,5453.52002,1,2,0,0,4,3,0,0,0
860,1,reg1,0,ML84RR,3,62,Looking after the family or home,"Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",1,"University or CA first degree, e.g. BA, BSc",0,Scottish tiol,3,3,6,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,1,1,1,0,0,0,4,3,0,0,2,1,0,2,2,2,3,0,0,2,0,0,2,3,2,2,0,0,2,1,0,2,2,2,2,0,0,2,1,1,3,Joan McAlpine,Aileen Campbell,Scottish tiol,Joan McAlpine,Rachel Hamilton,Scottish tiol,Conservative,Angela Crawley,Scottish tiol,Richard Arkless,inin,13,1,4,2,2,3,3,0,3,0,0,0,4,3,0,0,2,0,2,2,2,3,0,0,2,2,2,0,2,3,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,3775,4951,5769,1,0,0,2,1,0,0.21,0.025,228,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,0,9,13,0.177318426,0,0,0,1,1,1,0,0,0,2,3,2,2,0,0,2,0,5769,0,0,0.025,0,7,0,0,13,0,1,0,2,3,2,2,0,0,2,3,0,-2,-3,2,1,0,0,0,0,-2,-3,2,1,0,0,0,1,7103,7100,3,0,2,2,2,3,0,0,2,0,4951,0,1,0.209999993,0,0,0,0,9,0,1,0,2,2,2,3,0,0,2,1,2011,7100,South Scotland,7100,78,"McAlpine, Joan",74,6,2,0,3,0,4951,3786.84,6633,1,4073.64,87,74,6,2,0,4073.639893,1,2,2,2,2,3,0,0,0
860,2,reg2,0,ML84RR,3,62,Looking after the family or home,"Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",1,"University or CA first degree, e.g. BA, BSc",0,Scottish tiol,3,3,6,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,1,1,1,0,0,0,4,3,0,0,2,1,0,2,2,2,3,0,0,2,0,0,2,3,2,2,0,0,2,1,0,2,2,2,2,0,0,2,1,1,3,Rachel Hamilton,Aileen Campbell,Scottish tiol,Joan McAlpine,Rachel Hamilton,Scottish tiol,Conservative,Angela Crawley,Scottish tiol,Richard Arkless,inin,13,1,4,2,2,3,3,0,3,0,0,0,4,3,0,0,2,0,2,2,2,3,0,0,2,2,2,0,2,3,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,3775,4951,5769,1,0,0,2,1,0,0.21,0.025,228,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,0,9,13,0.177318426,0,0,0,1,1,1,0,3,0,2,2,2,3,0,0,2,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,2,2,2,3,0,0,2,0,0,-2,-2,2,0,0,0,0,0,-2,-2,2,0,0,0,0,1,7103,7100,0,0,2,3,2,2,0,0,2,0,5769,0,0,0.025,0,7,0,0,13,0,1,0,2,3,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,13,7,0,0,0,0,0,2,2,3,2,2,0,0,0
861,0,const,1,PA186ER,3,62,Looking after the family or home,"Clerical (e.g. clerk, secretary)",.,"Clerical and commercial qualification (e.g. typing, shorthand, book-keeping)",1,Scottish tiol,3,3,6,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,1,1,1,0,2,.,.,.,0,0,1,0,0,.,.,.,.,0,0,0,0,0,.,.,.,.,0,0,0,1,0,.,.,.,.,0,0,0,4,0,2,Stuart McMillan,Stuart McMillan,Scottish tiol,Mary Fee,Ross Greer,Labour,Green,Ronnie Cowan,Scottish tiol,Martin Docherty,inout,4,4,1,0,2,3,3,0,3,0,2,2,2,2,0,0,1,0,2,2,2,2,0,0,1,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,3763,5059,5757,0,0,0,2,1,0,0.003,0.015,159.6,250,0,159.6,0,0,14,3,0,0,0,0,0,0,0,0,0,0,4,3,0,18,9,19,1,0.259416864,0,1,0,1,0,0,0,3,0,.,.,.,.,0,0,0,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,2,2,2,2,0,0,0,0,0,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,8106,8100,3,0,2,.,.,.,0,0,1,0,3763,0,2,0.259416878,159.6000061,0,3,0,9,0,0,0,2,2,2,2,0,0,1,0,2011,8100,West Scotland,8100,129,"McMillan, Stuart",135,11,0,0,4,1,3763,7255.16,6633,1,7461.56,138,135,14,0,1,7621.160156,1,1,2,2,2,2,0,0,0
861,1,reg1,0,PA186ER,3,62,Looking after the family or home,"Clerical (e.g. clerk, secretary)",.,"Clerical and commercial qualification (e.g. typing, shorthand, book-keeping)",1,Scottish tiol,3,3,6,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,1,1,1,0,2,.,.,.,0,0,1,0,0,.,.,.,.,0,0,0,0,0,.,.,.,.,0,0,0,1,0,.,.,.,.,0,0,0,4,0,2,Mary Fee,Stuart McMillan,Scottish tiol,Mary Fee,Ross Greer,Labour,Green,Ronnie Cowan,Scottish tiol,Martin Docherty,inout,4,4,1,0,2,3,3,0,3,0,2,2,2,2,0,0,1,0,2,2,2,2,0,0,1,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,3763,5059,5757,0,0,0,2,1,0,0.003,0.015,159.6,250,0,250,0,0,14,3,0,0,0,0,0,0,0,0,0,0,4,3,0,18,9,19,1,0.259416864,0,1,0,1,0,0,0,0,0,.,.,.,.,0,0,0,0,5757,0,0,0.015,0,14,0,0,1,0,0,0,2,2,2,2,0,0,0,3,0,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,8106,8100,3,0,.,.,.,.,0,0,0,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,2,2,2,2,0,0,0,1,2011,8100,West Scotland,8100,322,"Fee, Mary",83,2,0,0,3,1,5059,3090.98,6633,1,3257.66,341,83,2,0,1,3507.659912,0,0,2,2,2,2,0,0,0
861,2,reg2,0,PA186ER,3,62,Looking after the family or home,"Clerical (e.g. clerk, secretary)",.,"Clerical and commercial qualification (e.g. typing, shorthand, book-keeping)",1,Scottish tiol,3,3,6,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,1,1,1,0,2,.,.,.,0,0,1,0,0,.,.,.,.,0,0,0,0,0,.,.,.,.,0,0,0,1,0,.,.,.,.,0,0,0,4,0,2,Ross Greer,Stuart McMillan,Scottish tiol,Mary Fee,Ross Greer,Labour,Green,Ronnie Cowan,Scottish tiol,Martin Docherty,inout,4,4,1,0,2,3,3,0,3,0,2,2,2,2,0,0,1,0,2,2,2,2,0,0,1,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,3763,5059,5757,0,0,0,2,1,0,0.003,0.015,159.6,250,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,4,3,0,18,9,19,1,0.259416864,0,1,0,1,0,0,0,3,0,.,.,.,.,0,0,0,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,2,2,2,2,0,0,0,0,0,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,8106,8100,0,0,.,.,.,.,0,0,0,0,5757,0,0,0.015,0,14,0,0,1,0,0,0,2,2,2,2,0,0,0,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,1,14,0,0,0,0,0,0,2,2,2,2,0,0,0
862,0,const,1,PA29BN,3,62,"Working full-time, employee (30+ hours)","Semi-skilled or unskilled manual work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, bar-worker, call-centre worker)",6,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",0,Labour,2,2,6,1,Labour,Labour,SNP,1,1,1,Conservative,1,1,0,0,1,0,0,2,1,2,1,0,0,0,1,0,.,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,George Adam,George Adam,Scottish tiol,Mary Fee,Ross Greer,Labour,Green,Mhairi Black,Scottish tiol,Kirsten Oswald,outin,7,4,2,0,2,0,0,0,2,0,2,1,2,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,5059,5757,0,0,0,1,1,0,0.003,0.015,635,250,0,635,0,0,14,1,0,0,0,0,0,0,0,0,0,0,4,1,0,18,6,19,1,0.17645262,1,1,0,1,0,0,0,0,0,.,1,1,1,0,0,0,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,2,1,1,1,0,0,0,0,0,.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8107,8100,0,0,2,1,2,1,0,0,0,0,2615,0,1,0.176452622,635,0,1,0,6,1,0,0,2,1,2,1,0,0,0,0,2011,8107,Paisley,8107,52,"Adam, George",109,8,0,0,2,0,2615,5758,6633,1,7043.99,58,109,9,0,0,7678.990234,0,0,2,1,2,1,0,0,0
862,1,reg1,0,PA29BN,3,62,"Working full-time, employee (30+ hours)","Semi-skilled or unskilled manual work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, bar-worker, call-centre worker)",6,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",0,Labour,2,2,6,1,Labour,Labour,SNP,1,1,1,Conservative,1,1,0,0,1,0,0,2,1,2,1,0,0,0,1,0,.,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,Mary Fee,George Adam,Scottish tiol,Mary Fee,Ross Greer,Labour,Green,Mhairi Black,Scottish tiol,Kirsten Oswald,outin,7,4,2,0,2,0,0,0,2,0,2,1,2,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,5059,5757,0,0,0,1,1,0,0.003,0.015,635,250,0,250,0,0,14,1,0,0,0,0,0,0,0,0,0,0,4,1,0,18,6,19,1,0.17645262,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5757,0,0,0.015,0,14,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,8107,8100,0,0,.,1,1,1,0,0,0,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,2,1,1,1,0,0,0,1,2011,8100,West Scotland,8100,322,"Fee, Mary",83,2,0,0,3,1,5059,3090.98,6633,1,3257.66,341,83,2,0,1,3507.659912,1,0,2,1,1,1,0,0,0
862,2,reg2,0,PA29BN,3,62,"Working full-time, employee (30+ hours)","Semi-skilled or unskilled manual work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, bar-worker, call-centre worker)",6,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",0,Labour,2,2,6,1,Labour,Labour,SNP,1,1,1,Conservative,1,1,0,0,1,0,0,2,1,2,1,0,0,0,1,0,.,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,Ross Greer,George Adam,Scottish tiol,Mary Fee,Ross Greer,Labour,Green,Mhairi Black,Scottish tiol,Kirsten Oswald,outin,7,4,2,0,2,0,0,0,2,0,2,1,2,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,5059,5757,0,0,0,1,1,0,0.003,0.015,635,250,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,4,1,0,18,6,19,1,0.17645262,1,1,0,1,0,0,0,0,0,.,1,1,1,0,0,0,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,2,1,1,1,0,0,0,0,0,.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8107,8100,0,0,0,1,1,1,0,0,0,0,5757,0,0,0.015,0,14,0,0,1,0,0,0,0,1,1,1,0,0,0,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,1,14,0,0,0,0,0,0,0,1,1,1,0,0,0
863,0,const,1,PA29NL,3,62,"Working full-time, employee (30+ hours)","Sales or services (e.g. commercial traveller, shop assistant, nursery care, care assistant, paramedic)",3,"Higher tiol Certificate (ONC) or Diploma (OND), City & Guilds level 3 (Advanced/Fil), NVQ/SVQ level 3",0,Labour,2,2,4,1,Labour,Labour,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,4,4,3,3,0,0,3,1,0,3,4,3,3,0,0,2,0,0,2,3,3,3,0,0,2,0,0,2,4,3,3,0,0,2,1,2,3,George Adam,George Adam,Scottish tiol,Mary Fee,Maurice Corry,Labour,Conservative,Mhairi Black,Scottish tiol,Carol Moghan,outin,9,1,2,0,2,0,0,0,0,0,4,4,3,3,0,0,3,0,3,4,3,3,0,0,3,2,2,0,2,3,3,3,0,0,2,0,2,4,3,3,0,0,2,0,0,0,2615,5059,5700,0,0,0,1,1,0,0.003,0.169,635,250,0,635,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,19,11,0.17645262,1,1,1,1,0,0,0,0,0,3,4,3,3,0,0,2,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,3,4,3,3,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8107,8100,0,0,4,4,3,3,0,0,3,0,2615,0,1,0.176452622,635,0,1,0,6,1,0,0,4,4,3,3,0,0,3,0,2011,8107,Paisley,8107,52,"Adam, George",109,8,0,0,2,0,2615,5758,6633,1,7043.99,58,109,9,0,0,7678.990234,0,3,4,4,3,3,0,0,0
863,1,reg1,0,PA29NL,3,62,"Working full-time, employee (30+ hours)","Sales or services (e.g. commercial traveller, shop assistant, nursery care, care assistant, paramedic)",3,"Higher tiol Certificate (ONC) or Diploma (OND), City & Guilds level 3 (Advanced/Fil), NVQ/SVQ level 3",0,Labour,2,2,4,1,Labour,Labour,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,4,4,3,3,0,0,3,1,0,3,4,3,3,0,0,2,0,0,2,3,3,3,0,0,2,0,0,2,4,3,3,0,0,2,1,2,3,Mary Fee,George Adam,Scottish tiol,Mary Fee,Maurice Corry,Labour,Conservative,Mhairi Black,Scottish tiol,Carol Moghan,outin,9,1,2,0,2,0,0,0,0,0,4,4,3,3,0,0,3,0,3,4,3,3,0,0,3,2,2,0,2,3,3,3,0,0,2,0,2,4,3,3,0,0,2,0,0,0,2615,5059,5700,0,0,0,1,1,0,0.003,0.169,635,250,0,250,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,19,11,0.17645262,1,1,1,1,0,0,0,0,0,2,3,3,3,0,0,2,0,5700,0,0,0.169,0,6,0,0,11,1,0,0,2,3,3,3,0,0,2,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,8107,8100,0,0,3,4,3,3,0,0,2,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,3,4,3,3,0,0,2,1,2011,8100,West Scotland,8100,322,"Fee, Mary",83,2,0,0,3,1,5059,3090.98,6633,1,3257.66,341,83,2,0,1,3507.659912,1,2,3,4,3,3,0,0,0
863,2,reg2,0,PA29NL,3,62,"Working full-time, employee (30+ hours)","Sales or services (e.g. commercial traveller, shop assistant, nursery care, care assistant, paramedic)",3,"Higher tiol Certificate (ONC) or Diploma (OND), City & Guilds level 3 (Advanced/Fil), NVQ/SVQ level 3",0,Labour,2,2,4,1,Labour,Labour,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,4,4,3,3,0,0,3,1,0,3,4,3,3,0,0,2,0,0,2,3,3,3,0,0,2,0,0,2,4,3,3,0,0,2,1,2,3,Maurice Corry,George Adam,Scottish tiol,Mary Fee,Maurice Corry,Labour,Conservative,Mhairi Black,Scottish tiol,Carol Moghan,outin,9,1,2,0,2,0,0,0,0,0,4,4,3,3,0,0,3,0,3,4,3,3,0,0,3,2,2,0,2,3,3,3,0,0,2,0,2,4,3,3,0,0,2,0,0,0,2615,5059,5700,0,0,0,1,1,0,0.003,0.169,635,250,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,19,11,0.17645262,1,1,1,1,0,0,0,0,0,3,4,3,3,0,0,2,0,5059,0,1,0.003,250,0,0,0,19,1,1,0,3,4,3,3,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8107,8100,0,0,2,3,3,3,0,0,2,0,5700,0,0,0.169,0,6,0,0,11,1,0,0,2,3,3,3,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,11,6,0,0,0,0,0,2,2,3,3,3,0,0,0
864,0,const,1,PA58UU,3,62,Looking after the family or home,"Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",3,Postgraduate degree,0,Conservative,2,3,6,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,1,2,2,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,2,3,3,Tom Arthur,Tom Arthur,Scottish tiol,Jamie Greene,Mary Fee,Conservative,Labour,Gavin Newlands,Scottish tiol,John Nicolson,outin,14,2,4,2,2,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,5868,5698,5059,0,0,0,0,0,1,0.169,0.003,0,0,250,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,7,4,19,0.261121971,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,5698,0,0,0.169,0,6,0,0,4,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,8109,8100,0,0,1,2,2,1,0,0,1,0,5868,0,0,0.261121958,0,12,0,0,7,0,0,0,1,2,2,1,0,0,1,0,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,7,12,0,0,0,0,0,1,1,2,2,1,0,0,0
